,_id,_is_deleted,_vehicle._congestion_level,_vehicle._current_status,_vehicle._current_stop_sequence,_vehicle._occupancy_status,_vehicle._position._bearing,_vehicle._position._latitude,_vehicle._position._longitude,_vehicle._position._odometer,_vehicle._position._speed,_vehicle._stop_id,_vehicle._timestamp,_vehicle._trip._direction_id,_vehicle._trip._route_id,_vehicle._trip._schedule_relationship,_vehicle._trip._start_date,_vehicle._trip._start_time,_vehicle._trip._trip_id,_vehicle._vehicle._id,_vehicle._vehicle._label,timestamp,start_datetime,timedelta,distancia_al_final
329,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674600860,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:54:20,2023-01-24 17:54:00,0 days 05:00:20,0.0042114685443408
330,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674600862,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:54:22,2023-01-24 17:33:00,0 days 05:21:22,0.0040738477266603
331,56,False,0,2,65,0,0,-3463569,-583587151,75687,130555553.0,20853,1674600922,1.0,100,0.0,20230124,18:35:30,10442-1,8604,95-70,2023-01-24 22:55:22,2023-01-24 18:35:30,0 days 04:19:52,0.0033952216083831
332,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674600892,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:54:52,2023-01-24 17:54:00,0 days 05:00:52,0.0042114685443408
333,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674600922,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:55:22,2023-01-24 17:33:00,0 days 05:22:22,0.0040738477266603
334,82,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674600982,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:56:22,2023-01-24 17:54:00,0 days 05:02:22,0.0042114685443408
335,87,False,0,2,63,0,0,-3451112,-585128059,0,0.0,6861103985,1674600980,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:56:20,2023-01-24 17:33:00,0 days 05:23:20,0.0040725425092949
336,2,False,0,2,66,0,0,-3463719,-583577461,163611,113888884.0,207307,1674601040,1.0,100,0.0,20230124,18:32:00,10441-1,2240,107-70,2023-01-24 22:57:20,2023-01-24 18:32:00,0 days 04:25:20,0.0022780348921855
337,16,False,0,2,63,0,0,-34511,-585126343,78694,0.0,6861103985,1674601038,0.0,99,0.0,20230124,18:15:00,10111-1,8485,22-70,2023-01-24 22:57:18,2023-01-24 18:15:00,0 days 04:42:18,0.0041804106317418
338,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674601042,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:57:22,2023-01-24 17:54:00,0 days 05:03:22,0.0042114685443408
339,88,False,0,2,63,0,0,-3451112,-585128059,0,0.0,6861103985,1674601040,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:57:20,2023-01-24 17:33:00,0 days 05:24:20,0.0040725425092949
340,16,False,0,2,63,0,0,-3451059,-585127,78766,5277777.0,6861103985,1674601098,0.0,99,0.0,20230124,18:15:00,10111-1,8485,22-70,2023-01-24 22:58:18,2023-01-24 18:15:00,0 days 04:43:18,0.0045932987383795
341,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674601102,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:58:22,2023-01-24 17:54:00,0 days 05:04:22,0.0042114685443408
342,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674601100,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:58:20,2023-01-24 17:33:00,0 days 05:25:20,0.0040738477266603
343,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674601160,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:59:20,2023-01-24 17:54:00,0 days 05:05:20,0.0042114685443408
344,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674601162,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:59:22,2023-01-24 17:33:00,0 days 05:26:22,0.0040738477266603
345,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674601222,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 23:00:22,2023-01-24 17:54:00,0 days 05:06:22,0.0042114685443408
346,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674601220,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:00:20,2023-01-24 17:33:00,0 days 05:27:20,0.0040738477266603
347,83,False,0,2,63,0,0,-3451099,-585128059,78584,0.0,6861103985,1674601280,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 23:01:20,2023-01-24 17:54:00,0 days 05:07:20,0.0042020214766233
348,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674601282,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:01:22,2023-01-24 17:33:00,0 days 05:28:22,0.0040738477266603
349,3,False,0,2,65,0,0,-3463611,-5835848,75355,119444437.0,20853,1674601338,1.0,100,0.0,20230124,18:39:00,10443-1,2272,109-70,2023-01-24 23:02:18,2023-01-24 18:39:00,0 days 04:23:18,0.0030114236101874
350,74,False,0,2,51,0,0,-3463634,-583582649,197544,0.0,20853,1674601338,1.0,1738,0.0,20230124,19:05:00,116858-1,8981,21-70,2023-01-24 23:02:18,2023-01-24 19:05:00,0 days 03:57:18,0.0028361111702505
351,82,False,0,2,63,0,0,-3451048,-5851285,76971,3611111.0,6861103985,1674601342,0.0,99,0.0,20230124,18:21:00,10113-1,10966,1970-07-01 00:00:00,2023-01-24 23:02:22,2023-01-24 18:21:00,0 days 04:41:22,0.0047139237690052
352,83,False,0,2,63,0,0,-3451099,-585128,78584,0.0,6861103985,1674601340,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 23:02:20,2023-01-24 17:54:00,0 days 05:08:20,0.0042015060752074
353,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674601342,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:02:22,2023-01-24 17:33:00,0 days 05:29:22,0.0040738477266603
354,34,False,0,2,66,0,0,-3463832,-58357,24705,3888888.0,207307,1674601398,1.0,100,0.0,20230124,18:21:30,10438-1,8514,63-70,2023-01-24 23:03:18,2023-01-24 18:21:30,0 days 04:41:48,0.0021661311502309
355,67,False,0,2,62,0,0,-3451043,-5851293,26147,0.0,6861103987,1674601400,0.0,99,0.0,20230124,18:12:00,10110-1,8973,77-70,2023-01-24 23:03:20,2023-01-24 18:12:00,0 days 04:51:20,0.0047713523554654
356,73,False,0,2,51,0,0,-3463634,-583582649,197544,0.0,20853,1674601338,1.0,1738,0.0,20230124,19:05:00,116858-1,8981,21-70,2023-01-24 23:02:18,2023-01-24 19:05:00,0 days 03:57:18,0.0028361111702505
357,82,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674601400,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 23:03:20,2023-01-24 17:54:00,0 days 05:09:20,0.0042114685443408
358,87,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674601402,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:03:22,2023-01-24 17:33:00,0 days 05:30:22,0.0040738477266603
359,27,False,0,2,63,0,0,-3451056,-5851276,101152,1388888.0,6861103985,1674601428,0.0,99,0.0,20230124,18:12:00,10110-1,8504,47-70,2023-01-24 23:03:48,2023-01-24 18:12:00,0 days 04:51:48,0.0046270646526735
360,35,False,0,2,66,0,0,-346355,-5835868,25070,0.0,207307,1674601458,1.0,100,0.0,20230124,18:21:30,10438-1,8514,63-70,2023-01-24 23:04:18,2023-01-24 18:21:30,0 days 04:42:48,0.0035877095980592
361,82,False,0,2,63,0,0,-3451076,-5851298,78584,0.0,6861103985,1674601462,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 23:04:22,2023-01-24 17:54:00,0 days 05:10:22,0.0044490955597764
362,87,False,0,2,63,0,0,-3451112,-585128,0,0.0,6861103985,1674601460,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:04:20,2023-01-24 17:33:00,0 days 05:31:20,0.004072010719536
363,27,False,0,2,63,0,0,-3451099,-585128746,101393,1388888.0,6861103985,1674601488,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:04:48,2023-01-24 18:21:00,0 days 04:43:48,0.0042086271134432
364,35,False,0,2,65,0,0,-3463475,-5835919,25166,8888888.0,20853,1674601522,1.0,100,0.0,20230124,18:21:30,10438-1,8514,63-70,2023-01-24 23:05:22,2023-01-24 18:21:30,0 days 04:43:52,0.0043232881190176
365,82,False,0,2,63,0,0,-3451041,-5851232,78686,4722222.0,6861103985,1674601520,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 23:05:20,2023-01-24 17:54:00,0 days 05:11:20,0.0047671091134984
366,87,False,0,2,63,0,0,-3451112,-585128,0,0.0,6861103985,1674601522,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:05:22,2023-01-24 17:33:00,0 days 05:32:22,0.004072010719536
367,27,False,0,2,63,0,0,-3451104,-585128059,101393,0.0,6861103985,1674601578,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:06:18,2023-01-24 18:21:00,0 days 04:45:18,0.004152218020527
368,43,False,0,2,66,0,0,-3463814,-5835716,75488,6111111.0,207307,1674601578,1.0,100,0.0,20230124,18:49:30,10446-1,8525,89-70,2023-01-24 23:06:18,2023-01-24 18:49:30,0 days 04:16:48,0.0020904612314027
369,71,False,0,2,65,0,0,-3463454,-583593254,96704,113888884.0,20853,1674601578,1.0,100,0.0,20230124,18:49:30,10446-1,8978,1970-06-01 00:00:00,2023-01-24 23:06:18,2023-01-24 18:49:30,0 days 04:16:48,0.0045398907167467
370,87,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601580,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:06:20,2023-01-24 17:33:00,0 days 05:33:20,0.0040819707617747
371,27,False,0,2,63,0,0,-3451104,-585128059,101393,0.0,6861103985,1674601638,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:07:18,2023-01-24 18:21:00,0 days 04:46:18,0.004152218020527
372,71,False,0,2,66,0,0,-3463763,-583574944,97087,138888884.0,207307,1674601610,1.0,100,0.0,20230124,18:49:30,10446-1,8978,1970-06-01 00:00:00,2023-01-24 23:06:50,2023-01-24 18:49:30,0 days 04:17:20,0.0021068853599558
373,86,False,0,2,66,0,0,-3463672,-583580856,74910,6388888.0,207307,1674601642,1.0,100,0.0,20230124,18:42:30,10444-1,19978,85-70,2023-01-24 23:07:22,2023-01-24 18:42:30,0 days 04:24:52,0.002533782374241
374,87,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601642,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:07:22,2023-01-24 17:33:00,0 days 05:34:22,0.0040819707617747
375,11,False,0,2,65,0,0,-3463422,-583595352,77974,1111111.0,20853,1674601702,1.0,100,0.0,20230124,18:28:30,10440-1,8478,111-70,2023-01-24 23:08:22,2023-01-24 18:28:30,0 days 04:39:52,0.0048764321383595
376,22,False,0,2,65,0,0,-3463417,-5835962,61145,10.0,20853,1674601700,1.0,100,0.0,20230124,18:53:00,10447-1,8494,1970-04-01 00:00:00,2023-01-24 23:08:20,2023-01-24 18:53:00,0 days 04:15:20,0.0049355510492789
377,27,False,0,2,63,0,0,-3451104,-585128059,101393,0.0,6861103985,1674601700,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:08:20,2023-01-24 18:21:00,0 days 04:47:20,0.004152218020527
378,86,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601700,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:08:20,2023-01-24 17:33:00,0 days 05:35:20,0.0040819707617747
379,11,False,0,2,66,0,0,-3463732,-5835766,78364,10.0,207307,1674601762,1.0,100,0.0,20230124,18:28:30,10440-1,8478,111-70,2023-01-24 23:09:22,2023-01-24 18:28:30,0 days 04:40:52,0.0022240243164106
380,22,False,0,2,66,0,0,-3463845,-5835714,61713,5833333.0,207307,1674601758,1.0,100,0.0,20230124,18:53:00,10447-1,8494,1970-04-01 00:00:00,2023-01-24 23:09:18,2023-01-24 18:53:00,0 days 04:16:18,0.0019911203278545
381,27,False,0,2,63,0,0,-3451104,-585128059,101393,0.0,6861103985,1674601758,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:09:18,2023-01-24 18:21:00,0 days 04:48:18,0.004152218020527
382,46,False,0,2,66,0,0,-3463815,-5835718,76229,7777777.0,207307,1674601760,1.0,100,0.0,20230124,18:42:30,10444-1,8555,96-70,2023-01-24 23:09:20,2023-01-24 18:42:30,0 days 04:26:50,0.0020681006165066
383,86,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601762,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:09:22,2023-01-24 17:33:00,0 days 05:36:22,0.0040819707617747
384,11,False,0,1,66,0,0,-3463889,-5835837,78617,2222222.0,207307,1674601822,1.0,100,0.0,20230124,18:28:30,10440-1,8478,111-70,2023-01-24 23:10:22,2023-01-24 18:28:30,0 days 04:41:52,0.0006861400440122
385,27,False,0,2,63,0,0,-3451104,-585128059,101393,0.0,6861103985,1674601788,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:09:48,2023-01-24 18:21:00,0 days 04:48:48,0.004152218020527
386,86,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601822,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:10:22,2023-01-24 17:33:00,0 days 05:37:22,0.0040819707617747
387,88,False,0,2,65,0,0,-346365,-583582458,76027,9444444.0,20853,1674601822,1.0,100,0.0,20230124,18:56:30,10448-1,20015,64-70,2023-01-24 23:10:22,2023-01-24 18:56:30,0 days 04:13:52,0.0026879483998055
388,27,False,0,2,63,0,0,-3451103,-585128059,101393,0.0,6861103985,1674601850,0.0,99,0.0,20230124,18:21:00,10113-1,8504,47-70,2023-01-24 23:10:50,2023-01-24 18:21:00,0 days 04:49:50,0.0041621783347204
389,61,False,0,2,63,0,0,-3451056,-5851282,102187,0.0,6861103985,1674601880,0.0,99,0.0,20230124,18:30:00,10116-1,8822,52-70,2023-01-24 23:11:20,2023-01-24 18:30:00,0 days 04:41:20,0.0046316540565999
390,86,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601882,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:11:22,2023-01-24 17:33:00,0 days 05:38:22,0.0040819707617747
391,88,False,0,1,66,0,0,-3463854,-583574142,76293,0.0,207307,1674601880,1.0,100,0.0,20230124,18:56:30,10448-1,20015,64-70,2023-01-24 23:11:20,2023-01-24 18:56:30,0 days 04:14:50,0.001702527826497
392,84,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674601942,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:12:22,2023-01-24 17:33:00,0 days 05:39:22,0.0040819707617747
393,84,False,0,2,63,0,0,-3451111,-585128,0,0.0,6861103985,1674602002,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:13:22,2023-01-24 17:33:00,0 days 05:40:22,0.0040819707617747
394,84,False,0,2,63,0,0,-3451115,-585127945,0,0.0,6861103985,1674602062,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:14:22,2023-01-24 17:33:00,0 days 05:41:22,0.0040416400693278
395,83,False,0,2,63,0,0,-3451114,-585128,0,0.0,6861103985,1674602120,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:15:20,2023-01-24 17:33:00,0 days 05:42:20,0.0040520912255306
396,43,False,0,2,66,0,0,-3463803,-583573456,72129,10.0,207307,1674602182,1.0,100,0.0,20230124,18:53:00,10447-1,8559,102-70,2023-01-24 23:16:22,2023-01-24 18:53:00,0 days 04:23:22,0.001981508798868
397,82,False,0,2,63,0,0,-3451114,-585128,0,0.0,6861103985,1674602152,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:15:52,2023-01-24 17:33:00,0 days 05:42:52,0.0040520912255306
398,36,False,0,2,65,0,0,-3463622,-58358326,75387,7222222.0,20853,1674602240,1.0,100,0.0,20230124,18:42:30,10444-1,8519,83-70,2023-01-24 23:17:20,2023-01-24 18:42:30,0 days 04:34:50,0.0029365313143231
399,56,False,0,2,66,0,0,-3463653,-5835816,75403,0.555555,207307,1674602238,1.0,100,0.0,20230124,18:56:30,10448-1,8652,1970-02-01 00:00:00,2023-01-24 23:17:18,2023-01-24 18:56:30,0 days 04:20:48,0.0026858920603789
400,84,False,0,2,63,0,0,-3451115,-585127945,0,0.0,6861103985,1674602240,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:17:20,2023-01-24 17:33:00,0 days 05:44:20,0.0040416400693278
401,37,False,0,1,66,0,0,-3463866,-5835784,75715,0.277777,207307,1674602300,1.0,100,0.0,20230124,18:42:30,10444-1,8519,83-70,2023-01-24 23:18:20,2023-01-24 18:42:30,0 days 04:35:50,0.0012606713132258
402,57,False,0,1,66,0,0,-3463868,-5835774,75701,0.0,207307,1674602302,1.0,100,0.0,20230124,18:56:30,10448-1,8652,1970-02-01 00:00:00,2023-01-24 23:18:22,2023-01-24 18:56:30,0 days 04:21:52,0.0013496948395837
403,85,False,0,2,63,0,0,-3451114,-585127945,0,0.0,6861103985,1674602302,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:18:22,2023-01-24 17:33:00,0 days 05:45:22,0.0040516007268759
404,85,False,0,2,63,0,0,-3451114,-585127945,0,0.0,6861103985,1674602360,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:19:20,2023-01-24 17:33:00,0 days 05:46:20,0.0040516007268759
405,14,False,0,2,63,0,0,-3451061,-5851277,78055,3055555.0,6861103985,1674602422,0.0,99,0.0,20230124,18:45:00,10121-1,8482,43-70,2023-01-24 23:20:22,2023-01-24 18:45:00,0 days 04:35:22,0.0045779077426273
406,17,False,0,2,65,0,0,-3463466,-58359314,75527,8333333.0,20853,1674602420,1.0,100,0.0,20230124,19:00:00,10449-1,8487,117-70,2023-01-24 23:20:20,2023-01-24 19:00:00,0 days 04:20:20,0.0044194063130742
407,85,False,0,2,63,0,0,-3451114,-585127945,0,0.0,6861103985,1674602360,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 23:19:20,2023-01-24 17:33:00,0 days 05:46:20,0.0040516007268759
408,20,False,0,2,63,0,0,-3451095,-5851284,51850,0.0,6861103985,1674602478,0.0,99,0.0,20230124,18:36:00,10118-1,8492,119-70,2023-01-24 23:21:18,2023-01-24 18:36:00,0 days 04:45:18,0.0042449778915786
409,59,False,0,2,65,0,0,-3463416,-5835969,61672,0.0,20853,1674602478,1.0,100,0.0,20230124,19:00:00,10449-1,8793,105-70,2023-01-24 23:21:18,2023-01-24 19:00:00,0 days 04:21:18,0.0049542902781328
410,64,False,0,2,63,0,0,-3451061,-5851277,168469,2.5,6861103985,1674602480,0.0,99,0.0,20230124,18:42:00,10120-1,8962,73-70,2023-01-24 23:21:20,2023-01-24 18:42:00,0 days 04:39:20,0.0045779077426273
411,20,False,0,2,63,0,0,-3451094,-5851284,51851,0.0,6861103985,1674602540,0.0,99,0.0,20230124,18:39:00,10119-1,8492,119-70,2023-01-24 23:22:20,2023-01-24 18:39:00,0 days 04:43:20,0.0042549325846619
412,59,False,0,2,66,0,0,-3463837,-5835708,62206,5277777.0,207307,1674602540,1.0,100,0.0,20230124,19:00:00,10449-1,8793,105-70,2023-01-24 23:22:20,2023-01-24 19:00:00,0 days 04:22:20,0.0020738524923394
413,20,False,0,2,63,0,0,-3451094,-5851284,51852,0.0,6861103985,1674602602,0.0,99,0.0,20230124,18:39:00,10119-1,8492,119-70,2023-01-24 23:23:22,2023-01-24 18:39:00,0 days 04:44:22,0.0042549325846619
414,20,False,0,2,63,0,0,-3451094,-5851284,51852,0.0,6861103985,1674602628,0.0,99,0.0,20230124,18:39:00,10119-1,8492,119-70,2023-01-24 23:23:48,2023-01-24 18:39:00,0 days 04:44:48,0.0042549325846619
415,77,False,0,1,63,0,0,-3451126,-585123253,50506,6111111.0,6861103985,1674602720,0.0,99,0.0,20230124,18:54:00,10124-1,10883,1970-01-01 00:00:00,2023-01-24 23:25:20,2023-01-24 18:54:00,0 days 04:31:20,0.0039172616519709
416,18,False,0,2,63,0,0,-3451084,-5851256,79708,5.0,6861103985,1674602872,0.0,99,0.0,20230124,18:57:00,10125-1,8488,53-70,2023-01-24 23:27:52,2023-01-24 18:57:00,0 days 04:30:52,0.0043374756829275
417,20,False,0,2,66,0,0,-3463662,-5835816,74840,3611111.0,207307,1674602872,1.0,100,0.0,20230124,19:06:00,10450-1,8493,120-70,2023-01-24 23:27:52,2023-01-24 19:06:00,0 days 04:21:52,0.0026009314024029
418,50,False,0,2,66,0,0,-3463702,-5835788,113621,8888888.0,207307,1674602870,1.0,100,0.0,20230124,19:06:00,10450-1,8580,1970-10-01 00:00:00,2023-01-24 23:27:50,2023-01-24 19:06:00,0 days 04:21:50,0.0023518597237083
419,20,False,0,1,66,0,0,-3463863,-5835768,75107,0.0,207307,1674602928,1.0,100,0.0,20230124,19:06:00,10450-1,8493,120-70,2023-01-24 23:28:48,2023-01-24 19:06:00,0 days 04:22:48,0.0014219198852235
420,49,False,0,2,66,0,0,-3463702,-5835788,113621,8888888.0,207307,1674602870,1.0,100,0.0,20230124,19:06:00,10450-1,8580,1970-10-01 00:00:00,2023-01-24 23:27:50,2023-01-24 19:06:00,0 days 04:21:50,0.0023518597237083
421,36,False,0,2,65,0,0,-3463581,-583586349,92988,7777777.0,20853,1674603050,1.0,100,0.0,20230124,19:12:00,10451-1,8518,25-70,2023-01-24 23:30:50,2023-01-24 19:12:00,0 days 04:18:50,0.0032844933505814
422,36,False,0,2,66,0,0,-3463846,-5835729,93351,6111111.0,207307,1674603110,1.0,100,0.0,20230124,19:12:00,10451-1,8518,25-70,2023-01-24 23:31:50,2023-01-24 19:12:00,0 days 04:19:50,0.0018458472742888
423,68,False,0,2,65,0,0,-3463491,-5835914,201003,10833333.0,20853,1674603110,1.0,100,0.0,20230124,19:12:00,10451-1,8980,1970-12-01 00:00:00,2023-01-24 23:31:50,2023-01-24 19:12:00,0 days 04:19:50,0.0041618015522161
424,64,False,0,1,63,0,0,-3451123,-5851246,26339,0.0,6861103985,1674603168,0.0,99,0.0,20230124,18:51:00,10123-1,8973,77-70,2023-01-24 23:32:48,2023-01-24 18:51:00,0 days 04:41:48,0.0039457735996913
425,68,False,0,2,66,0,0,-3463752,-583575058,201321,0.0,207307,1674603168,1.0,100,0.0,20230124,19:12:00,10451-1,8980,1970-12-01 00:00:00,2023-01-24 23:32:48,2023-01-24 19:12:00,0 days 04:20:48,0.0021755520219015
426,68,False,0,2,66,0,0,-3463752,-583575058,201321,0.0,207307,1674603168,1.0,100,0.0,20230124,19:12:00,10451-1,8980,1970-12-01 00:00:00,2023-01-24 23:32:48,2023-01-24 19:12:00,0 days 04:20:48,0.0021755520219015
427,24,False,0,2,66,0,0,-346371,-583578148,125635,8055555.0,207307,1674603472,1.0,100,0.0,20230124,19:12:00,10451-1,8496,23-70,2023-01-24 23:37:52,2023-01-24 19:12:00,0 days 04:25:52,0.0023160423139521
428,12,False,0,2,66,0,0,-3463778,-5835912,13,0.0,207307,1674603530,1.0,100,0.0,20230124,18:56:30,10448-1,8479,33-70,2023-01-24 23:38:50,2023-01-24 18:56:30,0 days 04:42:20,0.0012933971393214
429,24,False,0,2,66,0,0,-3463776,-583573952,125702,5277777.0,207307,1674603528,1.0,100,0.0,20230124,19:12:00,10451-1,8496,23-70,2023-01-24 23:38:48,2023-01-24 19:12:00,0 days 04:26:48,0.0020967265916192
430,68,False,0,2,65,0,0,-3463493,-583591652,50319,11666666.0,20853,1674603532,1.0,100,0.0,20230124,19:24:00,10453-1,8982,34-70,2023-01-24 23:38:52,2023-01-24 19:24:00,0 days 04:14:52,0.0041425420215171
431,11,False,0,2,66,0,0,-3463778,-5835908,13,0.0,207307,1674603590,1.0,100,0.0,20230124,18:56:30,10448-1,8479,33-70,2023-01-24 23:39:50,2023-01-24 18:56:30,0 days 04:43:20,0.0012912924378331
432,67,False,0,2,65,0,0,-3463493,-583591652,50319,11666666.0,20853,1674603532,1.0,100,0.0,20230124,19:24:00,10453-1,8982,34-70,2023-01-24 23:38:52,2023-01-24 19:24:00,0 days 04:14:52,0.0041425420215171
433,1,False,0,2,65,0,0,-3463613,-5835842,75459,8333333.0,20853,1674603652,1.0,100,0.0,20230124,19:18:00,10452-1,1937,116-70,2023-01-24 23:40:52,2023-01-24 19:18:00,0 days 04:22:52,0.0030034140840043
434,11,False,0,2,66,0,0,-3463776,-58359066,13,0.0,207307,1674603652,1.0,100,0.0,20230124,18:56:30,10448-1,8479,33-70,2023-01-24 23:40:52,2023-01-24 18:56:30,0 days 04:44:22,0.0013108410124814
435,58,False,0,2,66,0,0,-3463667,-583580856,76832,0.0,207307,1674603650,1.0,100,0.0,20230124,19:18:00,10452-1,8916,76-70,2023-01-24 23:40:50,2023-01-24 19:18:00,0 days 04:22:50,0.0025802312144436
436,31,False,0,2,66,0,0,-3463657,-583582,75442,0.0,207307,1674568238,1.0,100,0.0,20230124,09:12:00,10263-1,8512,66-70,2023-01-24 10:51:01.030519,2023-01-24 09:12:00.000000,0 days 01:39:01.030519,0.0026351895871106
437,31,False,0,1,66,0,0,-3463854,-583573952,75704,6111111.0,207307,1674568268,1.0,100,0.0,20230124,09:12:00,10263-1,8512,66-70,2023-01-24 10:52:01.579236,2023-01-24 09:12:00.000000,0 days 01:40:01.579236,0.0017205924561041
438,19,False,0,1,63,0,0,-3451107,-585124,51156,3888888.0,6861103985,1674568360,0.0,99,0.0,20230124,09:03:00,9927-1,8492,119-70,2023-01-24 10:53:02.122553,2023-01-24 09:03:00.000000,0 days 01:50:02.122553,0.004105856950751
439,39,False,0,2,66,0,0,-3463848,-583571854,69984,6111111.0,207307,1674568360,1.0,100,0.0,20230124,09:15:00,10264-1,8523,67-70,2023-01-24 10:53:02.122553,2023-01-24 09:15:00.000000,0 days 01:38:02.122553,0.0019386860808293
440,19,False,0,2,63,0,0,-345111,-5851258,51267,0.0,6861103985,1674568512,0.0,99,0.0,20230124,09:12:00,9930-1,8492,119-70,2023-01-24 10:55:40.069009,2023-01-24 09:12:00.000000,0 days 01:43:40.069009,0.0040782465962728
441,54,False,0,2,63,0,0,-3451091,-58512825,0,0.0,6861103985,1674568512,0.0,99,0.0,20230124,09:12:00,9930-1,8629,35-70,2023-01-24 10:55:40.069009,2023-01-24 09:12:00.000000,0 days 01:43:40.069009,0.0042834093080139
